2023-11-24 16:47:14 [INFO ] env=racetrack-v0
2023-11-24 16:47:14 [INFO ] state_dim=968
2023-11-24 16:47:14 [INFO ] action_dim=1
2023-11-24 16:47:14 [INFO ] max_action=1.0
2023-11-24 16:47:15 [INFO ] total_steps: 30, episode reward: [0.47805744347284146], time_used: 0
2023-11-24 16:47:30 [INFO ] total_steps: 1123, episode reward: [4.37412039274197], time_used: 15
2023-11-24 16:47:31 [INFO ] total_steps: 1153, episode reward: [1.5692644504783155], time_used: 16
2023-11-24 16:47:31 [INFO ] total_steps: 1183, episode reward: [2.989896219896002], time_used: 16
2023-11-24 16:47:32 [INFO ] total_steps: 1213, episode reward: [0.9139600869530528], time_used: 17
2023-11-24 16:47:32 [INFO ] total_steps: 1243, episode reward: [1.4345987635031772], time_used: 17
2023-11-24 16:47:33 [INFO ] total_steps: 1273, episode reward: [3.7072550824464914], time_used: 17
2023-11-24 16:47:33 [INFO ] total_steps: 1303, episode reward: [1.5125552260774702], time_used: 18
2023-11-24 16:47:33 [INFO ] total_steps: 1312, episode reward: [0.5846948033281413], time_used: 18
2023-11-24 16:47:34 [INFO ] total_steps: 1342, episode reward: [2.5075203995637034], time_used: 18
2023-11-24 16:47:34 [INFO ] total_steps: 1372, episode reward: [3.415818134276819], time_used: 19
2023-11-24 16:47:34 [INFO ] total_steps: 1402, episode reward: [3.1638424740584306], time_used: 19
2023-11-24 16:47:35 [INFO ] total_steps: 1432, episode reward: [1.1933224154618347], time_used: 20
2023-11-24 16:47:35 [INFO ] total_steps: 1462, episode reward: [0.8852565053620595], time_used: 20
2023-11-24 16:47:36 [INFO ] total_steps: 1492, episode reward: [2.4856619040031847], time_used: 21
2023-11-24 16:47:36 [INFO ] total_steps: 1522, episode reward: [0.9991534350365079], time_used: 21
2023-11-24 16:47:37 [INFO ] total_steps: 1552, episode reward: [2.596847663706894], time_used: 21
2023-11-24 16:47:37 [INFO ] total_steps: 1582, episode reward: [2.3934450675394157], time_used: 22
2023-11-24 16:47:37 [INFO ] total_steps: 1612, episode reward: [0.49625726862592734], time_used: 22
2023-11-24 16:47:38 [INFO ] total_steps: 1642, episode reward: [3.675860855550819], time_used: 23
2023-11-24 16:47:38 [INFO ] total_steps: 1672, episode reward: [4.9174351812940476], time_used: 23
2023-11-24 16:47:39 [INFO ] total_steps: 1702, episode reward: [0.0], time_used: 24
2023-11-24 16:47:39 [INFO ] total_steps: 1732, episode reward: [0.0], time_used: 24
2023-11-24 16:47:40 [INFO ] total_steps: 1762, episode reward: [3.33791463183546], time_used: 24
2023-11-24 16:47:40 [INFO ] total_steps: 1792, episode reward: [0.7943634044985164], time_used: 25
2023-11-24 16:47:40 [INFO ] total_steps: 1822, episode reward: [3.3494701880628113], time_used: 25
2023-11-24 16:47:41 [INFO ] total_steps: 1852, episode reward: [1.4472097818092091], time_used: 26
2023-11-24 16:47:41 [INFO ] total_steps: 1882, episode reward: [1.4000414661437148], time_used: 26
2023-11-24 16:47:42 [INFO ] total_steps: 1912, episode reward: [1.6129597568517318], time_used: 27
2023-11-24 16:47:42 [INFO ] total_steps: 1942, episode reward: [2.526571780259927], time_used: 27
2023-11-24 16:47:43 [INFO ] total_steps: 1972, episode reward: [3.0400080060567696], time_used: 27
2023-11-24 16:47:43 [INFO ] total_steps: 2002, episode reward: [1.3684115736858349], time_used: 28
2023-11-24 16:47:43 [INFO ] total_steps: 2032, episode reward: [2.212784796717917], time_used: 28
2023-11-24 16:47:44 [INFO ] total_steps: 2062, episode reward: [1.4558719281957697], time_used: 29
2023-11-24 16:47:44 [INFO ] total_steps: 2092, episode reward: [3.6704961354667676], time_used: 29
2023-11-24 16:47:45 [INFO ] total_steps: 2122, episode reward: [0.6522327972125457], time_used: 30
2023-11-24 16:47:45 [INFO ] total_steps: 2152, episode reward: [5.0696431218976885], time_used: 30
2023-11-24 16:47:46 [INFO ] total_steps: 2182, episode reward: [0.0], time_used: 30
2023-11-24 16:47:46 [INFO ] total_steps: 2212, episode reward: [0.0], time_used: 31
2023-11-24 16:47:46 [INFO ] total_steps: 2242, episode reward: [5.605317789053352], time_used: 31
2023-11-24 16:47:47 [INFO ] total_steps: 2272, episode reward: [2.8881328956219967], time_used: 32
2023-11-24 16:47:47 [INFO ] total_steps: 2302, episode reward: [3.1056375128308655], time_used: 32
2023-11-24 16:47:48 [INFO ] total_steps: 2332, episode reward: [6.278095461762348], time_used: 32
2023-11-24 16:47:48 [INFO ] total_steps: 2362, episode reward: [2.543473126394928], time_used: 33
2023-11-24 16:47:49 [INFO ] total_steps: 2392, episode reward: [0.0], time_used: 33
2023-11-24 16:47:49 [INFO ] total_steps: 2422, episode reward: [4.261601367564978], time_used: 34
2023-11-24 16:47:49 [INFO ] total_steps: 2452, episode reward: [6.673640284792299], time_used: 34
2023-11-24 16:47:50 [INFO ] total_steps: 2482, episode reward: [0.0], time_used: 35
2023-11-24 16:47:50 [INFO ] total_steps: 2498, episode reward: [1.0992469895618369], time_used: 35
2023-11-24 16:47:50 [INFO ] total_steps: 2528, episode reward: [0.0], time_used: 35
2023-11-24 16:47:51 [INFO ] total_steps: 2558, episode reward: [0.9852929193214585], time_used: 36
2023-11-24 16:47:51 [INFO ] total_steps: 2564, episode reward: [1.5556819215688367], time_used: 36
2023-11-24 16:47:51 [INFO ] total_steps: 2594, episode reward: [3.0851344457574257], time_used: 36
2023-11-24 16:47:52 [INFO ] total_steps: 2624, episode reward: [0.0], time_used: 37
2023-11-24 16:47:52 [INFO ] total_steps: 2654, episode reward: [11.398800252965003], time_used: 37
2023-11-24 16:47:53 [INFO ] total_steps: 2684, episode reward: [1.189462311223793], time_used: 37
2023-11-24 16:47:53 [INFO ] total_steps: 2714, episode reward: [0.536648113775525], time_used: 38
2023-11-24 16:47:53 [INFO ] total_steps: 2744, episode reward: [0.8932616372340021], time_used: 38
2023-11-24 16:47:54 [INFO ] total_steps: 2774, episode reward: [1.8991297475212583], time_used: 39
2023-11-24 16:47:54 [INFO ] total_steps: 2804, episode reward: [0.91796719835211], time_used: 39
2023-11-24 16:47:55 [INFO ] total_steps: 2834, episode reward: [1.3797103974132612], time_used: 40
2023-11-24 16:47:55 [INFO ] total_steps: 2864, episode reward: [2.7253307756223144], time_used: 40
2023-11-24 16:47:56 [INFO ] total_steps: 2894, episode reward: [0.42302847975299657], time_used: 40
2023-11-24 16:47:56 [INFO ] total_steps: 2924, episode reward: [3.294094348483411], time_used: 41
2023-11-24 16:47:56 [INFO ] total_steps: 2954, episode reward: [5.798976953985167], time_used: 41
2023-11-24 16:47:57 [INFO ] total_steps: 2984, episode reward: [0.0], time_used: 42
2023-11-24 16:47:57 [INFO ] total_steps: 2987, episode reward: [0.5353859218304501], time_used: 42
2023-11-24 16:47:57 [INFO ] total_steps: 3017, episode reward: [0.5859698007098575], time_used: 42
2023-11-24 16:47:58 [INFO ] total_steps: 3047, episode reward: [3.0954571169098024], time_used: 42
2023-11-24 16:47:58 [INFO ] total_steps: 3077, episode reward: [5.266424526594777], time_used: 43
2023-11-24 16:47:59 [INFO ] total_steps: 3107, episode reward: [4.986632353610651], time_used: 43
2023-11-24 16:47:59 [INFO ] total_steps: 3137, episode reward: [4.982536564256575], time_used: 44
2023-11-24 16:47:59 [INFO ] total_steps: 3167, episode reward: [4.651607563338871], time_used: 44
